text,sentiment,cleaned_text,final_result
"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV",positive,"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

",neutral
Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR,positive,Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ ,positive
"Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock https://t.co/5f9hazuLWf #stocks",negative,"Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock  ",neutral
"UnitedHealth posts revenue at $62.1B in Q2, up 2.5% on an annual basis
$UNH
https://t.co/ocIXXSEUIq",neutral,"UnitedHealth posts revenue at $62.1B in Q2, up 2.5% on an annual basis
$UNH
",positive
Restaurant Brands International $QSR – Research Analysts’ Weekly Ratings Changes https://t.co/SfeHSvChMT #stocks,neutral,Restaurant Brands International $QSR – Research Analysts’ Weekly Ratings Changes  ,neutral
"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",positive,"RT : Great list of free investing resources:

1) Yahoo Finance - 

Most useful tabs:

Summary
Statistic…",neutral
"You are doing investment in a company , not in a stock market. 

#investing #stocks #stockmarkets #ValueInvesting",positive,"You are doing investment in a company , not in a stock market. 

   ",neutral
$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. https://t.co/OVrCyZY3ly,positive,$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. ,positive
EURUSD Rebounds and Extends Gain to the Region of 1.0900 Level #stocks #trading ... https://t.co/znauJngpRT,positive,EURUSD Rebounds and Extends Gain to the Region of 1.0900 Level   ... ,positive
$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP https://t.co/MJcmwbTYlq,negative,$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP ,neutral
Futures Movers: Oil finishes higher with supply cuts and pickup in demand lifting U.S. prices by more than 3% #stocks #market https://t.co/k5iFXKNBpw,positive,Futures Movers: Oil finishes higher with supply cuts and pickup in demand lifting U.S. prices by more than 3%   ,positive
"@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",positive," $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",neutral
RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,negative,RT : $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,negative
"Implied Volatility getting it done with Dmitry !! This can help in your research in $T  $Z $V  and $MS  for examplr,  https://t.co/2ngRM0KVde
#options #optionstrading #tradingideas #volatility #investing",positive,"Implied Volatility getting it done with Dmitry !! This can help in your research in $T  $Z $V  and $MS  for examplr,  
    ",neutral
"Nothing like a cup of coffee &amp; reviewing the capital markets to start a Saturday morning. First stop US #stocks:

Momentum surge in Consumer Disc. and Comm. Serv. sectors &amp; a bounce out of Financials to close the week on potential COVID-19 drug innovation. @FactSet data. https://t.co/SLkSyr1vZB",neutral,"Nothing like a cup of coffee &amp; reviewing the capital markets to start a Saturday morning. First stop US :

Momentum surge in Consumer Disc. and Comm. Serv. sectors &amp; a bounce out of Financials to close the week on potential COVID-19 drug innovation.  data. ",positive
RT @stockspastor: $SPY bullishness can’t be ignored.  Already overbought but they continue to push it higher.  Thanks to free money @Option…,positive,RT : $SPY bullishness can’t be ignored.  Already overbought but they continue to push it higher.  Thanks to free money …,positive
"RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",negative,"RT : OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",negative
So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!,positive,So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!,neutral
RT @TimmerFidelity: (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,negative,RT : (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,neutral
"RT @MarkMcSherryNY: .
Standard Life Aberdeen To Sell Another India Stake For £260m - Scottish Financial Review

https://t.co/ItvE4dmVgg

@h…",negative,"RT : .
Standard Life Aberdeen To Sell Another India Stake For £260m - Scottish Financial Review



…",neutral
"RT @Madison89421615: SELL #BITCOIN
BUY #GOLD

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",neutral,"RT : SELL 
BUY 

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",neutral
RT @GerberKawasaki: The Fed is buying everything. Markets moving higher. They borrow at zero and earn positive returns on these bonds. The…,positive,RT : The Fed is buying everything. Markets moving higher. They borrow at zero and earn positive returns on these bonds. The…,neutral
$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,positive,$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,neutral
"RT @YahooFinance: Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,” @DeutscheBank Research Analyst Jeri…",positive,"RT : Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,”  Research Analyst Jeri…",positive
"RT @forexanalytix: Take a Peek of the Week Ahead! https://t.co/064TwtIgm4 
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…",neutral,"RT : Take a Peek of the Week Ahead!  
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…",neutral
"RT @TheDividendDean: 📈 Free Technical Analysis Stock Lesson 📉

Want to learn more about the tools day traders use?

I'm going to break down…",neutral,"RT : 📈 Free Technical Analysis Stock Lesson 📉

Want to learn more about the tools day traders use?

I'm going to break down…",neutral
"RT @ISABELNET_SA: 🇨🇳 China Flows

Second largest weekly inflow into China ever. Is a new bubble in the making, as in 2015? 👉 https://t.co/J…",neutral,"RT : 🇨🇳 China Flows

Second largest weekly inflow into China ever. Is a new bubble in the making, as in 2015? 👉 ",neutral
"Eeryone loading up here ? 
Load the boat 
$AAPL 450-500
$TSLA 1800
$BA 500
$AMZN 4000 
$GOOGL 2000
$HTZ 20++
bookmark this @me after the next 2 Fed infusions",neutral,"Eeryone loading up here ? 
Load the boat 
$AAPL 450-500
$TSLA 1800
$BA 500
$AMZN 4000 
$GOOGL 2000
$HTZ 20++
bookmark this  after the next 2 Fed infusions",neutral
"Source of Beijing’s big new #COVID19  outbreak is still a mystery

 https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj",neutral,"Source of Beijing’s big new   outbreak is still a mystery

      $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR ",neutral
Charles Schwab Co. $SCHW Receives Consensus Recommendation of “Hold” from Analysts https://t.co/JNLav1AEzl #stocks,neutral,Charles Schwab Co. $SCHW Receives Consensus Recommendation of “Hold” from Analysts  ,neutral
RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…,negative,RT :  day again $spx $es_f $AAPL    $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…,neutral
Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH,positive,Shanghai Disneyland Tickets Sold Out in Minutes $DIS  ,positive
"RT @freezerohedge: Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",negative,"RT : Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",negative
"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",negative,"Breakdown  (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
 
",neutral
"RT @permabear_uk: $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @petenajarian https:…",positive,"RT : $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate.  ",positive
@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING,negative, $AAPL-- WILL WARN SOON. INSIDER SELLING,neutral
"A quick explanation on what trailing stops are as well as how to visualize them.

#didyouknow #stockmarket #technicalanalysis #trading #knowledgeispower #stocks #learningeveryday #stoploss #trailingSL #profitidea #knowledgeisprofit https://t.co/Cqc3FG29gB",negative,"A quick explanation on what trailing stops are as well as how to visualize them.

           ",neutral
RT @Drugdoctor2014: $AYTU Bio $1.54 - it's $25  Rapid Test shows 39 of 39 positive results CONFIRMED with second test!  $SM $ECR $GPOR $CXO…,positive,RT : $AYTU Bio $1.54 - it's $25  Rapid Test shows 39 of 39 positive results CONFIRMED with second test!  $SM $ECR $GPOR $CXO…,positive
"RT @conkers3: @amanzella3 @Borg74 @HW_MA @TheAngelofAIM1
@AIM_profit @TunbridgeJacqui @rubenescu10 
@cH2ange @glr_1990 @MY21_Oracle @henryv…",neutral,"RT :    
   
   …",neutral
"RT @SilviaBellrock: Hi everyone, I just uploaded a new video on YouTube 👉🏼 https://t.co/EYoGnYmJbf
I am talking about the current market si…",neutral,"RT : Hi everyone, I just uploaded a new video on YouTube 👉🏼 
I am talking about the current market si…",neutral
RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…,neutral,RT : Live Stream Tonight on my  youtube    at 9:45pm EST Time Canada Fiqure out your time zone to match…,neutral
"@BasaniteI,( OTC: $BASA )
Building America Back Better 🇺🇸

“ BasaFlex,™  Steel Alternative ”
* Made from volcanic rock
* Stronger than steel
* Will never rust. 🚧

#Rebuilding #BuildBackBetter  
#Innovative #infrastructure @CNBC
#Construction #stocks #CNBC #StockMarket $ALYI https://t.co/1BEeIvVDga",positive,",( OTC: $BASA )
Building America Back Better 🇺🇸

“ BasaFlex,™  Steel Alternative ”
* Made from volcanic rock
* Stronger than steel
* Will never rust. 🚧

   
  
    $ALYI ",neutral
One for the #MoveWest crowd. [Chance to become Jan Koum's neighbor.] $FB https://t.co/N0VMQ0qFHs,neutral,One for the  crowd. [Chance to become Jan Koum's neighbor.] $FB ,neutral
RT @WallStCynic: Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…,neutral,RT : Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…,neutral
RT @BrokeDayTrader: @CNBCnow Here comes more Chinese sanctions for Hong Kong. Funny how he waits til after the markets close. If it were go…,negative,RT :  Here comes more Chinese sanctions for Hong Kong. Funny how he waits til after the markets close. If it were go…,neutral
$AMZN $2992 you’re welcome,positive,$AMZN $2992 you’re welcome,neutral
"Hard to argue that #bitcoin is not correlating with stocks at the moment. #bitcoin seemed to go green last Sunday when $SPX and $DOW futures traded green and followed through with a move to $7,440, but #btc bulls lost momentum over the weekend. Again.",negative,"Hard to argue that  is not correlating with stocks at the moment.  seemed to go green last Sunday when $SPX and $DOW futures traded green and followed through with a move to $7,440, but  bulls lost momentum over the weekend. Again.",negative
"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",neutral,"RT :  for the week 

 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",neutral
"Todays Stonks:
 S&amp;P 500 is Starting to Stonk (0.47%)
Dow 30 is Starting to Stonk (0.85%)
Nasdaq is Starting to Stonk (0.17%)

 #Stonks #Stocks #StockMarket",neutral,"Todays Stonks:
 S&amp;P 500 is Starting to Stonk (0.47%)
Dow 30 is Starting to Stonk (0.85%)
Nasdaq is Starting to Stonk (0.17%)

   ",neutral
"RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",negative,"RT : I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",negative
"RT @realJosephRich: If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",negative,"RT : If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",negative
$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha,negative,$EWJ  Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart   ,neutral
"RT @QuantTradingAI: Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…",neutral,"RT : Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…",neutral
"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",positive,"RT : Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",positive
"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",positive,"RT : $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 ",positive
@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,positive, Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,neutral
"$BYND guys news, this could be a great swing after dust settles
https://t.co/qodH7IlN46
https://t.co/fkQ9G5X0fB
https://t.co/DvUeqCl2I0
https://t.co/fJn680GtHm
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ",positive,"$BYND guys news, this could be a great swing after dust settles




$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU ",positive
"RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",positive,"RT : Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",positive
