text,sentiment,cleaned_text,final_result
"Canopy Growth Announces 'Strategy Reset' After Huge Q4 Loss; Marijuana Stocks Fall

$CGC
$STZ
$CRON
$ACB
$TLRY

#CannabisCommunity #CannabisStocks #MarijuanaStocks #Stock #Stocks #StockMarketNews 
https://t.co/zKvzxVeycf",negative,"Canopy Growth Announces 'Strategy Reset' After Huge Q4 Loss; Marijuana Stocks Fall

$CGC
$STZ
$CRON
$ACB
$TLRY

#CannabisCommunity #CannabisStocks #MarijuanaStocks #Stock #Stocks #StockMarketNews 
https://t.co/zKvzxVeycf",0.3818
"RT @KobeissiLetter: S&amp;P 500: UPDATE ON #CORONAVIRUS vs FINANCIAL CRISIS vs DOT-COM.

$SPX is now approaching the 20-month moving average, w…",negative,"RT @KobeissiLetter: S&amp;P 500: UPDATE ON #CORONAVIRUS vs FINANCIAL CRISIS vs DOT-COM.

$SPX is now approaching the 20-month moving average, w…",-0.7034
Weekly Analysts’ Ratings Changes for Fortune Brands Home &amp; Security $FBHS https://t.co/YVfTmFEtLR #stocks,positive,Weekly Analysts’ Ratings Changes for Fortune Brands Home &amp; Security $FBHS https://t.co/YVfTmFEtLR #stocks,0.34
"We're Live Now!!! UTILITIES, INDUSTRIAL, FINANCIALS, TECH! #investing #dividends #stocks https://t.co/nGNpAUUaty",positive,"We're Live Now!!! UTILITIES, INDUSTRIAL, FINANCIALS, TECH! #investing #dividends #stocks https://t.co/nGNpAUUaty",0.0
"RT @DTAPCAP: Extreme sentiment dislocation. 

Only 22% bulls on #stocks (AAII Survey)

BELOW March level when mkt collapsed.

Everyone must…",negative,"RT @DTAPCAP: Extreme sentiment dislocation. 

Only 22% bulls on #stocks (AAII Survey)

BELOW March level when mkt collapsed.

Everyone must…",-0.2732
"To learn options trading in #stock like $AMZN and $FB for example ..what are the best online applications to do that? https://t.co/lhD2SFttbU   
   #optionchain #volatility",positive,"To learn options trading in #stock like $AMZN and $FB for example ..what are the best online applications to do that? https://t.co/lhD2SFttbU   
   #optionchain #volatility",0.7717
"RT @WaltLightShed: ""We are so far beyond tolerance, this is about justice"" Randall Stephenson, $T",positive,"RT @WaltLightShed: ""We are so far beyond tolerance, this is about justice"" Randall Stephenson, $T",0.7063
"RT @MarketRebels: Zuckerberg loses $7 billion as companies boycott $FB ads
https://t.co/zI1b40gyxZ",negative,"RT @MarketRebels: Zuckerberg loses $7 billion as companies boycott $FB ads
https://t.co/zI1b40gyxZ",-0.5574
$SPY $SPX sold @ $16.34 +20% https://t.co/dScnIEoAe5,negative,$SPY $SPX sold @ $16.34 +20% https://t.co/dScnIEoAe5,0.0
"buy bnf 20340 spot sl 20190 tp 20465/20575 
#banknifty #Nifty50 #BANKNIFTYFUTURE  #NSE  #Indices #stockmarkets #stocks  #bankniftyoption",positive,"buy bnf 20340 spot sl 20190 tp 20465/20575 
#banknifty #Nifty50 #BANKNIFTYFUTURE  #NSE  #Indices #stockmarkets #stocks  #bankniftyoption",0.0
"Monday SPECTACULAR ONGOING TRADE in Callon Petroleum Company  now up 68% for just today  
$CPE     #stocks https://t.co/do9yNEn5CV",positive,"Monday SPECTACULAR ONGOING TRADE in Callon Petroleum Company  now up 68% for just today  
$CPE     #stocks https://t.co/do9yNEn5CV",0.0
$FRKN #Frencken Group Ltd Frencken Group - Resilient and stable portfolio stands out in tough times: High-tech component manufacturer Frencken is a longer-term beneficiary of positive trends in the technology sector. With a diverse… https://t.co/x5Giurimzp #equity #stocks,positive,$FRKN #Frencken Group Ltd Frencken Group - Resilient and stable portfolio stands out in tough times: High-tech component manufacturer Frencken is a longer-term beneficiary of positive trends in the technology sector. With a diverse… https://t.co/x5Giurimzp #equity #stocks,0.8126
9 Investment Pitfalls #Investing #Retirement #StockMarket #FinancialPlanning #Stocks Download our free white paper https://t.co/aPklwNhlpu https://t.co/aem8LenKol,positive,9 Investment Pitfalls #Investing #Retirement #StockMarket #FinancialPlanning #Stocks Download our free white paper https://t.co/aPklwNhlpu https://t.co/aem8LenKol,0.5106
"Here Is The ""Secret Weapon"" That Allowed Tiny Oil Producer Mexico To Defy Giant Saudi Arabia | Zero Hedge #money #stocks #Bloomberg #crypto #bonds #gold #silver #trump #cnbc #oil #barrons  #music #eu #uk #Canada  #California https://t.co/Mo4Uwnj4KB",negative,"Here Is The ""Secret Weapon"" That Allowed Tiny Oil Producer Mexico To Defy Giant Saudi Arabia | Zero Hedge #money #stocks #Bloomberg #crypto #bonds #gold #silver #trump #cnbc #oil #barrons  #music #eu #uk #Canada  #California https://t.co/Mo4Uwnj4KB",-0.296
"$PIX #Pixium Vision SA Pixium Vision - Restoring eyesight in advanced Dry-AMD: Pixium Vision is developing Prima 2, a potentially breakthrough wireless bionic vision system (BVS) that generates electrical impulses at the retinal bipolar… https://t.co/1R0NViPwVs #equity #stocks https://t.co/QeO17cxG0u",positive,"$PIX #Pixium Vision SA Pixium Vision - Restoring eyesight in advanced Dry-AMD: Pixium Vision is developing Prima 2, a potentially breakthrough wireless bionic vision system (BVS) that generates electrical impulses at the retinal bipolar… https://t.co/1R0NViPwVs #equity #stocks https://t.co/QeO17cxG0u",0.8481
"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",positive,"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",0.2023
"RT @Mephisto731: Braindumping a thread on $SPX, $VIX and vol dynamics prompted by a really nice tweet by @JimmyJude13. Robinhoodies, we're…",positive,"RT @Mephisto731: Braindumping a thread on $SPX, $VIX and vol dynamics prompted by a really nice tweet by @JimmyJude13. Robinhoodies, we're…",0.6361
Wells Fargo &amp; Co Raises Wayfair $W Price Target to $120.00 https://t.co/GJs8bUT6p5 #stocks,neutral,Wells Fargo &amp; Co Raises Wayfair $W Price Target to $120.00 https://t.co/GJs8bUT6p5 #stocks,0.25
"RT @marketmind3: Similar $SPX short set-up as I saw in February. Market making highs, but weak under the surface. At the time, I wasn't pre…",negative,"RT @marketmind3: Similar $SPX short set-up as I saw in February. Market making highs, but weak under the surface. At the time, I wasn't pre…",-0.5927
"$JPM:

New SEC Filing for $JPM: Form 424B2 (No. 0001615774-20-006297):

https://t.co/d5U9J0CxhF",neutral,"$JPM:

New SEC Filing for $JPM: Form 424B2 (No. 0001615774-20-006297):

https://t.co/d5U9J0CxhF",0.0
"RT @SheepKnowMore: $FB has a different tone because of mass suppression of dissenting voices. Folks are more fearful of backlash, not reali…",negative,"RT @SheepKnowMore: $FB has a different tone because of mass suppression of dissenting voices. Folks are more fearful of backlash, not reali…",-0.5413
Google Zero clicks are killing Wikipedia. h/t @hackernoon #Google #search #Wikipedia #stocks #organicsearch #SEO #zeroclicks https://t.co/BqvMbhGowW https://t.co/TtcsJOlnNX,negative,Google Zero clicks are killing Wikipedia. h/t @hackernoon #Google #search #Wikipedia #stocks #organicsearch #SEO #zeroclicks https://t.co/BqvMbhGowW https://t.co/TtcsJOlnNX,-0.6597
$AMZN is red right now. Probably nothing.,negative,$AMZN is red right now. Probably nothing.,0.0
@jpmorgan chart showing that positioning has inverted for speculative futures contracts on $SPX. Long vs Shorts still very much defensive as the economic backdrop continues to be a short position paradise. https://t.co/7gynxBDQVF,negative,@jpmorgan chart showing that positioning has inverted for speculative futures contracts on $SPX. Long vs Shorts still very much defensive as the economic backdrop continues to be a short position paradise. https://t.co/7gynxBDQVF,0.7165
$NLSN $VIAC $DIS - Media giants to miss out on out-of-home ratings boost https://t.co/BFbsP42Mfh,positive,$NLSN $VIAC $DIS - Media giants to miss out on out-of-home ratings boost https://t.co/BFbsP42Mfh,0.2732
"@BullishBearz If this rally is to continue, I think we need some bank participation. I bought some $BAC calls this morning.",positive,"@BullishBearz If this rally is to continue, I think we need some bank participation. I bought some $BAC calls this morning.",0.0
"$JNJ, $PG, &amp; now $COST.

Strong companies continuing to increase their dividends during all of this.

Awesome!",positive,"$JNJ, $PG, &amp; now $COST.

Strong companies continuing to increase their dividends during all of this.

Awesome!",0.8949
RT @FactSet: $SPX EPS estimate for Q2 declined by 28.4% in April while $SPX price increased by 12.7% during the same period. https://t.co/A…,positive,RT @FactSet: $SPX EPS estimate for Q2 declined by 28.4% in April while $SPX price increased by 12.7% during the same period. https://t.co/A…,0.2732
"$AAPL may be the chart to watch here, having broken trendline support (along with many stocks) this week but trading back higher.  Also bounced off 38.2% Fibonacci level and the 200-day not far below $255.  Chart feels heavy with RSI never getting above 60. https://t.co/d6RmEKZxJa",negative,"$AAPL may be the chart to watch here, having broken trendline support (along with many stocks) this week but trading back higher.  Also bounced off 38.2% Fibonacci level and the 200-day not far below $255.  Chart feels heavy with RSI never getting above 60. https://t.co/d6RmEKZxJa",-0.0516
"RT @MarketCurrents: $FB - Buy the dips in Facebook, says MKM bull https://t.co/0EHauoV4AR",positive,"RT @MarketCurrents: $FB - Buy the dips in Facebook, says MKM bull https://t.co/0EHauoV4AR",0.0
RT @permanentcap: Google/Alphabet $GOOG almost literally lights their cash on fire (other bets) to hide the profitability of the search bus…,positive,RT @permanentcap: Google/Alphabet $GOOG almost literally lights their cash on fire (other bets) to hide the profitability of the search bus…,-0.25
"Dow futures up 190 points after blue-chip index rallies back above 25,000 ⁦@CNBC⁩ #Dow #futures #stocks #investing #markets  https://t.co/kjekBzL3AR",positive,"Dow futures up 190 points after blue-chip index rallies back above 25,000 ⁦@CNBC⁩ #Dow #futures #stocks #investing #markets  https://t.co/kjekBzL3AR",0.0
"RT @TicTocTick: RTH Plan June 10th: 

What are traders watching 🤔 tomorrow? 

🏹 we watching 3180 (now 3225)

🏹 IMO 3180 can be revisited, b…",neutral,"RT @TicTocTick: RTH Plan June 10th: 

What are traders watching 🤔 tomorrow? 

🏹 we watching 3180 (now 3225)

🏹 IMO 3180 can be revisited, b…",0.0
"RT @Lakshmi_888: #SPX $SPX $ES_F $SPY #DOW $YM $NQ #NQ $RUT $DIA #DAX #FTSE #Harmonic #Charts #trading

$SPX update https://t.co/3qmAg34h5c",positive,"RT @Lakshmi_888: #SPX $SPX $ES_F $SPY #DOW $YM $NQ #NQ $RUT $DIA #DAX #FTSE #Harmonic #Charts #trading

$SPX update https://t.co/3qmAg34h5c",0.4215
Track news with various time frames for $DJIA under one watchlist $CVX $BA $IBM https://t.co/8zP8MKc2dK https://t.co/KzcvbztalN,neutral,Track news with various time frames for $DJIA under one watchlist $CVX $BA $IBM https://t.co/8zP8MKc2dK https://t.co/KzcvbztalN,0.0
"May 29 Friday, $PEP LOW is $130.91 and hit Bearish target $131.11🤙",negative,"May 29 Friday, $PEP LOW is $130.91 and hit Bearish target $131.11🤙",0.0943
RT @i_Know_First: Beat Stock Market With AI in Corona Times: Top 20 Stocks For This Week ☆ Oil Forecast: Is It The Right Time to Buy? Guide…,positive,RT @i_Know_First: Beat Stock Market With AI in Corona Times: Top 20 Stocks For This Week ☆ Oil Forecast: Is It The Right Time to Buy? Guide…,0.2023
RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…,positive,RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…,0.0
"Ready to try the crypto “Pi network."" Stanford University PhD graduates made the first phone app that mines currency absolutely free. Because it is beta you need a member to invite. Use code (xcsresources) $nkla $tsla $gnus $xspa $amzn $idex $mark $svte $mvis $ne $idex",positive,"Ready to try the crypto “Pi network."" Stanford University PhD graduates made the first phone app that mines currency absolutely free. Because it is beta you need a member to invite. Use code (xcsresources) $nkla $tsla $gnus $xspa $amzn $idex $mark $svte $mvis $ne $idex",0.7713
"What I'm following this week mostly in order:
$SPY
$BA
$NVS / $INCY
$SPCE
$PENN
$GILD
$MRNA
$WYNN
$LMT
$ZM
$AMZN
$TSLA",neutral,"What I'm following this week mostly in order:
$SPY
$BA
$NVS / $INCY
$SPCE
$PENN
$GILD
$MRNA
$WYNN
$LMT
$ZM
$AMZN
$TSLA",0.0
"Trump Was Behind On Jobs Goals Before The Virus Leading Me To Wonder If He's Behind The Virus.
$aapl $amzn $agn $brk $bhc $ba $cat $f $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $cat $unh  $pfe $cpe https://t.co/J0B4ajXo61 https://t.co/ias9PCpcfc",positive,"Trump Was Behind On Jobs Goals Before The Virus Leading Me To Wonder If He's Behind The Virus.
$aapl $amzn $agn $brk $bhc $ba $cat $f $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $cat $unh  $pfe $cpe https://t.co/J0B4ajXo61 https://t.co/ias9PCpcfc",0.0
$AMZN left 3 sets of singles behind today,neutral,$AMZN left 3 sets of singles behind today,0.0
"S&amp;P 500 | $SPX | $SPX500 $USD

SPX CORRECTIVE WAVE C

Long or short it with BTC on Trade8: https://t.co/MIe9xn4UCg https://t.co/MynXzOcXHI",neutral,"S&amp;P 500 | $SPX | $SPX500 $USD

SPX CORRECTIVE WAVE C

Long or short it with BTC on Trade8: https://t.co/MIe9xn4UCg https://t.co/MynXzOcXHI",0.0
$INTC give me a $56 range retest so we can “maybe” go $52s 😁 #Stocks #OptionsTrading https://t.co/ghX9LNm0HY,neutral,$INTC give me a $56 range retest so we can “maybe” go $52s 😁 #Stocks #OptionsTrading https://t.co/ghX9LNm0HY,0.4588
"#US100 hit 2nd target!✅ 125+ Pips🔥🔥 1250USD Amazing profit 🔥🔥

For more Free signals : https://t.co/ZCdNurWdYg

#stocks #EURUSD #forextrading $ETH #XAUUSD #AAPL #GBPUSD #forexsignal #USOIL #Forex $BTC #FB #fx $BTC #CRYPTO 833234588 https://t.co/1C1NKUXtjN",positive,"#US100 hit 2nd target!✅ 125+ Pips🔥🔥 1250USD Amazing profit 🔥🔥

For more Free signals : https://t.co/ZCdNurWdYg

#stocks #EURUSD #forextrading $ETH #XAUUSD #AAPL #GBPUSD #forexsignal #USOIL #Forex $BTC #FB #fx $BTC #CRYPTO 833234588 https://t.co/1C1NKUXtjN",0.4561
$1.12 Billion in Sales Expected for Silgan Holdings Inc. $SLGN This Quarter https://t.co/BDYcir1n0d #stocks,neutral,$1.12 Billion in Sales Expected for Silgan Holdings Inc. $SLGN This Quarter https://t.co/BDYcir1n0d #stocks,0.0
#NOME?,neutral,#NOME?,0.0
"June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙",positive,"June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙",0.4939
"$FB testing my patience this morning  Stuck with the @trickmitch1 #TrickTrades morning plan off the levels 
and took my green 
Simplify folks #DayTrading",negative,"$FB testing my patience this morning  Stuck with the @trickmitch1 #TrickTrades morning plan off the levels 
and took my green 
Simplify folks #DayTrading",-0.25
RT @michael_venuto: The Bank of Japan owns nearly 80% of all ETF assets in the country. #stocks #markets #economy #investing #financialserv…,positive,RT @michael_venuto: The Bank of Japan owns nearly 80% of all ETF assets in the country. #stocks #markets #economy #investing #financialserv…,0.1779
"I got $AAPL at $336 triangle. Up 60%.

I am NOT your #Guru.",positive,"I got $AAPL at $336 triangle. Up 60%.

I am NOT your #Guru.",0.0
RT @JP30361625: Word on the street has $DECN making a significant move on Monday! Proud to be an early supporter of this company! Stay tune…,positive,RT @JP30361625: Word on the street has $DECN making a significant move on Monday! Proud to be an early supporter of this company! Stay tune…,0.7639
Why I'd still rather Short Bitcoin | Cryptosomniac rebranded to The Alpha Trades https://t.co/ETKs5kzNXZ @the_alphatrades #thealphatrades #alphatrades #trading #crypto #cryptocurrency #markets #finance #investing #sp500 #equities #sp500futures #minifutures #wallstreet,neutral,Why I'd still rather Short Bitcoin | Cryptosomniac rebranded to The Alpha Trades https://t.co/ETKs5kzNXZ @the_alphatrades #thealphatrades #alphatrades #trading #crypto #cryptocurrency #markets #finance #investing #sp500 #equities #sp500futures #minifutures #wallstreet,0.0
"RT @i_Know_First: Stocks to Buy Based on Algo Trading: Returns up to 112.0% in 7 Days https://t.co/WFRfFreUdp

$DPW $ENT $QEP $ELGX $GTE $N…",positive,"RT @i_Know_First: Stocks to Buy Based on Algo Trading: Returns up to 112.0% in 7 Days https://t.co/WFRfFreUdp

$DPW $ENT $QEP $ELGX $GTE $N…",0.0
"Vetr users have upgraded https://t.co/WkaxsQ7i5z, Inc. to a HOLD Rating (3 stars), giving $AMZN a target price of $2288.05 https://t.co/rwVhF9BRHJ",positive,"Vetr users have upgraded https://t.co/WkaxsQ7i5z, Inc. to a HOLD Rating (3 stars), giving $AMZN a target price of $2288.05 https://t.co/rwVhF9BRHJ",0.34
"RT @InvestorIdeas: 📣 New Podcast! ""Investor Ideas Potcasts, #Cannabis News and #Stocks on the Move; Episode 398 - (TSX: FAF) (OTCQX: FFLWF)…",neutral,"RT @InvestorIdeas: 📣 New Podcast! ""Investor Ideas Potcasts, #Cannabis News and #Stocks on the Move; Episode 398 - (TSX: FAF) (OTCQX: FFLWF)…",0.0
